50mtorr_70W
Integration time [ms]: 2000,000
Averaging Nr. [scans]: 5
Smoothing Nr. [pixels]: 1
Data measured with spectrometer [name]: 1004019U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 591,90; 1297,733;    0,000;    0,000
 591,97; 1333,000;    0,000;    0,000
 592,04; 1308,867;    0,000;    0,000
 592,11; 1274,200;    0,000;    0,000
 592,18; 1285,800;    0,000;    0,000
 592,24; 1549,467;    0,000;    0,000
 592,31; 1684,200;    0,000;    0,000
 592,38; 1674,333;    0,000;    0,000
 592,45; 1840,867;    0,000;    0,000
 592,52; 1897,533;    0,000;    0,000
 592,58; 1636,867;    0,000;    0,000
 592,65; 1047,667;    0,000;    0,000
 592,72;  848,867;    0,000;    0,000
 592,79; 1043,400;    0,000;    0,000
 592,86; 1234,867;    0,000;    0,000
 592,92; 1160,333;    0,000;    0,000
 592,99; 1220,000;    0,000;    0,000
 593,06; 1407,067;    0,000;    0,000
 593,13; 1723,533;    0,000;    0,000
 593,20; 1852,067;    0,000;    0,000
 593,26; 2105,200;    0,000;    0,000
 593,33; 2036,800;    0,000;    0,000
 593,40; 1586,733;    0,000;    0,000
 593,47;  926,533;    0,000;    0,000
 593,53;  636,733;    0,000;    0,000
 593,60;  714,200;    0,000;    0,000
 593,67;  931,667;    0,000;    0,000
 593,74; 1158,200;    0,000;    0,000
 593,81; 1565,533;    0,000;    0,000
 593,87; 2142,533;    0,000;    0,000
 593,94; 2369,067;    0,000;    0,000
 594,01; 2134,000;    0,000;    0,000
 594,08; 1643,933;    0,000;    0,000
 594,15; 1412,133;    0,000;    0,000
 594,21; 1388,600;    0,000;    0,000
 594,28; 1919,333;    0,000;    0,000
 594,35; 3429,133;    0,000;    0,000
 594,42; 4244,133;    0,000;    0,000
 594,49; 4153,200;    0,000;    0,000
 594,55; 2590,067;    0,000;    0,000
 594,62; 1992,067;    0,000;    0,000
 594,69; 1907,000;    0,000;    0,000
 594,76; 1981,133;    0,000;    0,000
 594,82; 1716,733;    0,000;    0,000
 594,89; 1546,067;    0,000;    0,000
 594,96; 1971,200;    0,000;    0,000
 595,03; 2565,867;    0,000;    0,000
 595,10; 2522,133;    0,000;    0,000
 595,16; 2181,200;    0,000;    0,000
 595,23; 1696,800;    0,000;    0,000
 595,30; 1652,200;    0,000;    0,000
 595,37; 1845,933;    0,000;    0,000
 595,43; 2463,067;    0,000;    0,000
 595,50; 3443,133;    0,000;    0,000
 595,57; 3447,200;    0,000;    0,000
 595,64; 2969,867;    0,000;    0,000
 595,71; 2786,933;    0,000;    0,000
 595,77; 3145,933;    0,000;    0,000
 595,84; 3657,333;    0,000;    0,000
 595,91; 3777,533;    0,000;    0,000
 595,98; 4028,600;    0,000;    0,000
 596,04; 3834,133;    0,000;    0,000
 596,11; 2923,200;    0,000;    0,000
 596,18; 2413,933;    0,000;    0,000
 596,25; 2893,000;    0,000;    0,000
 596,32; 3560,667;    0,000;    0,000
 596,38; 3797,133;    0,000;    0,000
 596,45; 3539,933;    0,000;    0,000
 596,52; 4113,867;    0,000;    0,000
 596,59; 4499,400;    0,000;    0,000
 596,65; 4168,867;    0,000;    0,000
 596,72; 3628,533;    0,000;    0,000
 596,79; 3711,200;    0,000;    0,000
 596,86; 4125,133;    0,000;    0,000
 596,92; 4522,333;    0,000;    0,000
 596,99; 4943,333;    0,000;    0,000
 597,06; 5206,533;    0,000;    0,000
 597,13; 5117,467;    0,000;    0,000
 597,19; 5094,533;    0,000;    0,000
 597,26; 5393,267;    0,000;    0,000
 597,33; 6293,667;    0,000;    0,000
 597,40; 7244,867;    0,000;    0,000
 597,47; 7398,333;    0,000;    0,000
 597,53; 5956,533;    0,000;    0,000
 597,60; 4223,600;    0,000;    0,000
 597,67; 3628,800;    0,000;    0,000
 597,74; 3801,867;    0,000;    0,000
 597,80; 3977,600;    0,000;    0,000
 597,87; 3717,933;    0,000;    0,000
 597,94; 3569,867;    0,000;    0,000
 598,01; 3865,133;    0,000;    0,000
 598,07; 4445,600;    0,000;    0,000
 598,14; 5216,867;    0,000;    0,000
 598,21; 4827,867;    0,000;    0,000
 598,28; 3938,667;    0,000;    0,000
 598,34; 3142,267;    0,000;    0,000
 598,41; 3248,933;    0,000;    0,000
 598,48; 3822,400;    0,000;    0,000
 598,55; 4178,667;    0,000;    0,000
 598,61; 4053,267;    0,000;    0,000
 598,68; 3863,133;    0,000;    0,000
 598,75; 3458,067;    0,000;    0,000
 598,82; 3152,267;    0,000;    0,000
 598,88; 2756,467;    0,000;    0,000
 598,95; 2810,333;    0,000;    0,000
 599,02; 3652,867;    0,000;    0,000
 599,09; 4288,667;    0,000;    0,000
 599,15; 4230,200;    0,000;    0,000
 599,22; 3834,867;    0,000;    0,000
 599,29; 4163,600;    0,000;    0,000
 599,36; 4816,533;    0,000;    0,000
 599,42; 4497,200;    0,000;    0,000
 599,49; 3851,067;    0,000;    0,000
 599,56; 3525,800;    0,000;    0,000
 599,63; 3207,867;    0,000;    0,000
 599,69; 2796,867;    0,000;    0,000
 599,76; 2315,667;    0,000;    0,000
 599,83; 2418,733;    0,000;    0,000
 599,90; 2768,067;    0,000;    0,000
 599,96; 2893,600;    0,000;    0,000
 600,03; 3397,133;    0,000;    0,000
 600,10; 3584,333;    0,000;    0,000
 600,16; 3684,800;    0,000;    0,000
 600,23; 3424,867;    0,000;    0,000
 600,30; 3715,467;    0,000;    0,000
 600,37; 4085,600;    0,000;    0,000
 600,43; 4005,000;    0,000;    0,000
 600,50; 3620,067;    0,000;    0,000
 600,57; 3376,133;    0,000;    0,000
 600,64; 3406,267;    0,000;    0,000
 600,70; 3088,733;    0,000;    0,000
 600,77; 2694,667;    0,000;    0,000
 600,84; 2256,667;    0,000;    0,000
 600,91; 2219,133;    0,000;    0,000
 600,97; 2224,600;    0,000;    0,000
 601,04; 2743,533;    0,000;    0,000
 601,11; 3355,400;    0,000;    0,000
 601,17; 3522,333;    0,000;    0,000
 601,24; 3533,800;    0,000;    0,000
 601,31; 3848,467;    0,000;    0,000
 601,38; 4304,200;    0,000;    0,000
 601,44; 3692,867;    0,000;    0,000
 601,51; 2293,400;    0,000;    0,000
 601,58; 1347,600;    0,000;    0,000
 601,65; 1831,133;    0,000;    0,000
 601,71; 1995,600;    0,000;    0,000
 601,78; 1990,667;    0,000;    0,000
 601,85; 1679,467;    0,000;    0,000
 601,91; 1786,733;    0,000;    0,000
 601,98; 1885,400;    0,000;    0,000
 602,05; 1945,533;    0,000;    0,000
 602,12; 1819,800;    0,000;    0,000
 602,18; 1907,267;    0,000;    0,000
 602,25; 1789,867;    0,000;    0,000
 602,32; 1960,067;    0,000;    0,000
 602,38; 2074,667;    0,000;    0,000
 602,45; 2590,000;    0,000;    0,000
 602,52; 3025,933;    0,000;    0,000
 602,59; 2651,533;    0,000;    0,000
 602,65; 1703,200;    0,000;    0,000
 602,72;  975,267;    0,000;    0,000
 602,79;  964,267;    0,000;    0,000
 602,85; 1217,667;    0,000;    0,000
 602,92; 1085,200;    0,000;    0,000
 602,99;  973,667;    0,000;    0,000
 603,06; 1234,867;    0,000;    0,000
 603,12; 1476,200;    0,000;    0,000
 603,19; 1382,333;    0,000;    0,000
 603,26;  823,133;    0,000;    0,000
 603,32;  661,933;    0,000;    0,000
 603,39;  724,533;    0,000;    0,000
 603,46;  935,267;    0,000;    0,000
 603,53;  879,467;    0,000;    0,000
 603,59;  731,333;    0,000;    0,000
 603,66;  415,533;    0,000;    0,000
 603,73;  302,333;    0,000;    0,000
 603,79;  300,333;    0,000;    0,000
 603,86;  280,733;    0,000;    0,000
 603,93;  129,133;    0,000;    0,000
 603,99;   56,933;    0,000;    0,000
 604,06;   91,333;    0,000;    0,000
 604,13;  312,800;    0,000;    0,000
 604,20;  637,933;    0,000;    0,000
 604,26;  575,267;    0,000;    0,000
 604,33;  634,667;    0,000;    0,000
 604,40;  600,333;    0,000;    0,000
 604,46; 1396,933;    0,000;    0,000
 604,53; 1923,600;    0,000;    0,000
 604,60; 1806,667;    0,000;    0,000
 604,67; 1240,800;    0,000;    0,000
 604,73;  540,200;    0,000;    0,000
 604,80;  370,533;    0,000;    0,000
 604,87;  150,267;    0,000;    0,000
 604,93;  315,067;    0,000;    0,000
 605,00;  577,200;    0,000;    0,000
 605,07;  537,867;    0,000;    0,000
 605,13;  445,800;    0,000;    0,000
 605,20;  184,333;    0,000;    0,000
 605,27;  319,600;    0,000;    0,000
 605,33;  150,667;    0,000;    0,000
 605,40;  469,800;    0,000;    0,000
 605,47;  826,333;    0,000;    0,000
 605,54; 1024,267;    0,000;    0,000
 605,60;  755,533;    0,000;    0,000
 605,67;  304,133;    0,000;    0,000
 605,74;  215,533;    0,000;    0,000
 605,80;  404,067;    0,000;    0,000
 605,87;  368,000;    0,000;    0,000
 605,94;  324,933;    0,000;    0,000
 606,00;  176,533;    0,000;    0,000
 606,07;   82,400;    0,000;    0,000
 606,14;  -82,133;    0,000;    0,000
 606,20;  -28,933;    0,000;    0,000
 606,27;  130,267;    0,000;    0,000
 606,34;  279,667;    0,000;    0,000
 606,40;  127,000;    0,000;    0,000
 606,47;  178,867;    0,000;    0,000
 606,54;  262,133;    0,000;    0,000
 606,60;  406,267;    0,000;    0,000
 606,67;  382,867;    0,000;    0,000
 606,74;  362,333;    0,000;    0,000
 606,81;  195,133;    0,000;    0,000
 606,87;  136,600;    0,000;    0,000
 606,94;   62,200;    0,000;    0,000
 607,01;  195,400;    0,000;    0,000
 607,07;  338,933;    0,000;    0,000
 607,14;  434,400;    0,000;    0,000
 607,21;  645,800;    0,000;    0,000
 607,27; 1593,667;    0,000;    0,000
 607,34; 2332,133;    0,000;    0,000
 607,41; 2167,333;    0,000;    0,000
 607,47;  923,667;    0,000;    0,000
 607,54;  119,267;    0,000;    0,000
 607,61;  -16,000;    0,000;    0,000
 607,67;  118,200;    0,000;    0,000
 607,74;  -56,133;    0,000;    0,000
 607,81;   -3,867;    0,000;    0,000
 607,87;  -45,667;    0,000;    0,000
 607,94;   49,867;    0,000;    0,000
 608,01;  -63,133;    0,000;    0,000
 608,07;  181,867;    0,000;    0,000
 608,14;  525,733;    0,000;    0,000
 608,21;  687,733;    0,000;    0,000
 608,27;  348,600;    0,000;    0,000
 608,34;  186,733;    0,000;    0,000
 608,41;  172,133;    0,000;    0,000
 608,47;  294,200;    0,000;    0,000
 608,54;   47,133;    0,000;    0,000
 608,61;   80,000;    0,000;    0,000
 608,67;  214,533;    0,000;    0,000
 608,74;  369,600;    0,000;    0,000
 608,81;  256,933;    0,000;    0,000
 608,87;  290,533;    0,000;    0,000
 608,94;  338,400;    0,000;    0,000
 609,01;  328,800;    0,000;    0,000
 609,07;   77,200;    0,000;    0,000
 609,14;   48,467;    0,000;    0,000
 609,21;  133,667;    0,000;    0,000
 609,27;  233,400;    0,000;    0,000
 609,34;  266,933;    0,000;    0,000
 609,41; 1020,733;    0,000;    0,000
 609,47; 2898,467;    0,000;    0,000
 609,54; 3713,200;    0,000;    0,000
 609,61; 3092,533;    0,000;    0,000
 609,67; 1446,533;    0,000;    0,000
 609,74;  682,067;    0,000;    0,000
 609,80;  605,733;    0,000;    0,000
 609,87;  589,200;    0,000;    0,000
 609,94;  489,800;    0,000;    0,000
 610,00;  450,400;    0,000;    0,000
 610,07;  179,533;    0,000;    0,000
 610,14;  147,667;    0,000;    0,000
 610,20;  106,400;    0,000;    0,000
 610,27;  333,333;    0,000;    0,000
 610,34;  509,933;    0,000;    0,000
 610,40;  631,467;    0,000;    0,000
 610,47;  796,200;    0,000;    0,000
 610,54;  952,667;    0,000;    0,000
 610,60;  777,333;    0,000;    0,000
 610,67;  383,667;    0,000;    0,000
 610,74;  210,133;    0,000;    0,000
 610,80;  328,600;    0,000;    0,000
 610,87;  405,133;    0,000;    0,000
 610,93;  305,467;    0,000;    0,000
 611,00;  390,733;    0,000;    0,000
 611,07;  495,267;    0,000;    0,000
 611,13;  485,467;    0,000;    0,000
 611,20;  287,133;    0,000;    0,000
 611,27;  355,000;    0,000;    0,000
 611,33;  462,133;    0,000;    0,000
 611,40;  519,400;    0,000;    0,000
 611,47;  260,667;    0,000;    0,000
 611,53;  236,533;    0,000;    0,000
 611,60;  334,400;    0,000;    0,000
 611,66;  480,333;    0,000;    0,000
 611,73;  329,400;    0,000;    0,000
 611,80;  332,867;    0,000;    0,000
 611,86;  352,133;    0,000;    0,000
 611,93;  345,733;    0,000;    0,000
 612,00;  184,333;    0,000;    0,000
 612,06;  227,667;    0,000;    0,000
 612,13;  220,267;    0,000;    0,000
 612,20;  198,733;    0,000;    0,000
 612,26;  120,467;    0,000;    0,000
 612,33;  244,733;    0,000;    0,000
 612,39;  385,067;    0,000;    0,000
 612,46;  297,000;    0,000;    0,000
 612,53;  231,600;    0,000;    0,000
 612,59;  385,667;    0,000;    0,000
 612,66;  623,600;    0,000;    0,000
 612,73;  665,400;    0,000;    0,000
 612,79;  408,533;    0,000;    0,000
 612,86;  328,200;    0,000;    0,000
 612,92;  465,533;    0,000;    0,000
 612,99;  522,867;    0,000;    0,000
 613,06;  420,467;    0,000;    0,000
 613,12;  345,867;    0,000;    0,000
 613,19;  313,533;    0,000;    0,000
 613,26;  304,267;    0,000;    0,000
 613,32;  182,600;    0,000;    0,000
 613,39;  285,200;    0,000;    0,000
 613,45;  328,667;    0,000;    0,000
 613,52;  397,067;    0,000;    0,000
 613,59;  287,867;    0,000;    0,000
 613,65;  328,067;    0,000;    0,000
 613,72;  293,200;    0,000;    0,000
 613,79;  294,800;    0,000;    0,000
 613,85;  263,800;    0,000;    0,000
 613,92;  456,600;    0,000;    0,000
 613,98;  711,933;    0,000;    0,000
 614,05; 1320,133;    0,000;    0,000
 614,12; 3672,867;    0,000;    0,000
 614,18; 7432,267;    0,000;    0,000
 614,25; 8129,133;    0,000;    0,000
 614,31; 5761,867;    0,000;    0,000
 614,38; 1831,467;    0,000;    0,000
 614,45;  758,533;    0,000;    0,000
 614,51;  703,600;    0,000;    0,000
 614,58;  678,267;    0,000;    0,000
 614,64;  365,467;    0,000;    0,000
 614,71;  415,467;    0,000;    0,000
 614,78;  451,800;    0,000;    0,000
 614,84;  425,733;    0,000;    0,000
 614,91;  313,067;    0,000;    0,000
 614,98;  533,467;    0,000;    0,000
 615,04;  747,867;    0,000;    0,000
 615,11;  774,933;    0,000;    0,000
 615,17;  484,800;    0,000;    0,000
 615,24;  721,800;    0,000;    0,000
 615,31; 1356,933;    0,000;    0,000
 615,37; 2935,200;    0,000;    0,000
 615,44; 7730,333;    0,000;    0,000
 615,50;15560,800;    0,000;    0,000
 615,57;21339,467;    0,000;    0,000
 615,64;23766,268;    0,000;    0,000
 615,70;23666,199;    0,000;    0,000
 615,77;18466,666;    0,000;    0,000
 615,83;11291,066;    0,000;    0,000
 615,90; 2964,933;    0,000;    0,000
 615,97;  694,400;    0,000;    0,000
 616,03;  500,600;    0,000;    0,000
 616,10;  598,933;    0,000;    0,000
 616,16; 1511,000;    0,000;    0,000
 616,23; 2328,067;    0,000;    0,000
 616,30; 2552,067;    0,000;    0,000
 616,36; 1821,467;    0,000;    0,000
 616,43;  746,133;    0,000;    0,000
 616,49;  393,467;    0,000;    0,000
 616,56;  491,800;    0,000;    0,000
 616,62;  695,733;    0,000;    0,000
 616,69;  630,133;    0,000;    0,000
 616,76;  426,000;    0,000;    0,000
 616,82;  459,000;    0,000;    0,000
 616,89;  653,733;    0,000;    0,000
 616,95;  682,600;    0,000;    0,000
 617,02;  494,400;    0,000;    0,000
 617,09;  556,267;    0,000;    0,000
 617,15;  901,400;    0,000;    0,000
 617,22; 1028,467;    0,000;    0,000
 617,28;  829,733;    0,000;    0,000
 617,35;  741,200;    0,000;    0,000
 617,42;  657,733;    0,000;    0,000
 617,48;  536,400;    0,000;    0,000
 617,55;  347,200;    0,000;    0,000
 617,61;  535,333;    0,000;    0,000
 617,68;  993,733;    0,000;    0,000
 617,74; 1173,600;    0,000;    0,000
 617,81; 1113,267;    0,000;    0,000
 617,88; 1135,067;    0,000;    0,000
 617,94; 1132,333;    0,000;    0,000
 618,01; 1257,867;    0,000;    0,000
 618,07; 1194,533;    0,000;    0,000
 618,14; 1494,067;    0,000;    0,000
 618,20; 1466,867;    0,000;    0,000
 618,27; 1242,133;    0,000;    0,000
 618,34;  633,067;    0,000;    0,000
 618,40;  612,267;    0,000;    0,000
 618,47;  623,133;    0,000;    0,000
 618,53;  654,733;    0,000;    0,000
 618,60;  415,200;    0,000;    0,000
 618,66;  405,867;    0,000;    0,000
 618,73;  569,200;    0,000;    0,000
 618,80;  616,933;    0,000;    0,000
 618,86;  448,467;    0,000;    0,000
 618,93;  458,333;    0,000;    0,000
 618,99;  495,600;    0,000;    0,000
 619,06;  613,400;    0,000;    0,000
 619,12;  459,333;    0,000;    0,000
 619,19;  435,267;    0,000;    0,000
 619,26;  546,067;    0,000;    0,000
 619,32;  593,800;    0,000;    0,000
 619,39;  435,933;    0,000;    0,000
 619,45;  323,333;    0,000;    0,000
 619,52;  430,267;    0,000;    0,000
 619,58;  630,200;    0,000;    0,000
 619,65;  645,667;    0,000;    0,000
 619,72;  810,733;    0,000;    0,000
 619,78;  779,667;    0,000;    0,000
 619,85;  714,267;    0,000;    0,000
 619,91;  425,800;    0,000;    0,000
 619,98;  448,533;    0,000;    0,000
 620,04;  571,200;    0,000;    0,000
 620,11;  596,667;    0,000;    0,000
 620,17;  458,600;    0,000;    0,000
 620,24;  329,800;    0,000;    0,000
 620,31;  375,400;    0,000;    0,000
 620,37;  462,000;    0,000;    0,000
 620,44;  354,800;    0,000;    0,000
 620,50;  501,400;    0,000;    0,000
 620,57;  636,467;    0,000;    0,000
 620,63;  669,200;    0,000;    0,000
 620,70;  352,267;    0,000;    0,000
 620,76;  184,533;    0,000;    0,000
 620,83;  308,000;    0,000;    0,000
 620,90;  271,600;    0,000;    0,000
 620,96;  210,200;    0,000;    0,000
 621,03;  210,333;    0,000;    0,000
 621,09;  492,600;    0,000;    0,000
 621,16;  484,267;    0,000;    0,000
 621,22;  336,000;    0,000;    0,000
 621,29;  374,667;    0,000;    0,000
 621,35;  506,000;    0,000;    0,000
 621,42;  731,467;    0,000;    0,000
 621,49;  531,867;    0,000;    0,000
 621,55;  816,933;    0,000;    0,000
 621,62;  993,400;    0,000;    0,000
 621,68; 1057,333;    0,000;    0,000
 621,75;  711,400;    0,000;    0,000
 621,81;  496,933;    0,000;    0,000
 621,88;  428,733;    0,000;    0,000
 621,94;  403,800;    0,000;    0,000
 622,01;  180,067;    0,000;    0,000
 622,07;  348,067;    0,000;    0,000
 622,14;  443,933;    0,000;    0,000
 622,20;  566,800;    0,000;    0,000
 622,27;  523,067;    0,000;    0,000
 622,34;  687,000;    0,000;    0,000
 622,40;  718,200;    0,000;    0,000
 622,47;  536,133;    0,000;    0,000
 622,53;  210,067;    0,000;    0,000
 622,60;  371,067;    0,000;    0,000
 622,66;  412,600;    0,000;    0,000
 622,73;  396,267;    0,000;    0,000
 622,79;  197,067;    0,000;    0,000
 622,86;  199,933;    0,000;    0,000
 622,92;  364,933;    0,000;    0,000
 622,99;  206,600;    0,000;    0,000
 623,05;  242,867;    0,000;    0,000
 623,12;  142,333;    0,000;    0,000
 623,19;  399,800;    0,000;    0,000
 623,25;  349,867;    0,000;    0,000
 623,32;  270,733;    0,000;    0,000
 623,38;  281,667;    0,000;    0,000
 623,45;  478,467;    0,000;    0,000
 623,51;  633,133;    0,000;    0,000
 623,58;  389,733;    0,000;    0,000
 623,64;  289,333;    0,000;    0,000
 623,71;  219,400;    0,000;    0,000
 623,77;  227,267;    0,000;    0,000
 623,84;  104,867;    0,000;    0,000
 623,90;  127,267;    0,000;    0,000
 623,97;  178,400;    0,000;    0,000
 624,03;  177,067;    0,000;    0,000
 624,10;   -6,333;    0,000;    0,000
 624,16;   61,600;    0,000;    0,000
 624,23;  113,867;    0,000;    0,000
 624,29;  265,000;    0,000;    0,000
 624,36;   98,800;    0,000;    0,000
 624,42;  259,067;    0,000;    0,000
 624,49;  332,000;    0,000;    0,000
 624,56;  376,133;    0,000;    0,000
 624,62;  215,867;    0,000;    0,000
 624,69;  150,933;    0,000;    0,000
 624,75;  274,933;    0,000;    0,000
 624,82;  237,133;    0,000;    0,000
 624,88;   72,200;    0,000;    0,000
 624,95;  148,200;    0,000;    0,000
 625,01;  330,733;    0,000;    0,000
 625,08;  407,600;    0,000;    0,000
 625,14;  156,133;    0,000;    0,000
 625,21;   -2,000;    0,000;    0,000
 625,27;  144,467;    0,000;    0,000
 625,34;  166,867;    0,000;    0,000
 625,40;  144,333;    0,000;    0,000
 625,47;  206,267;    0,000;    0,000
 625,53;  558,933;    0,000;    0,000
 625,60;  665,133;    0,000;    0,000
 625,66;  500,667;    0,000;    0,000
 625,73;  443,133;    0,000;    0,000
 625,79;  370,667;    0,000;    0,000
 625,86;  381,400;    0,000;    0,000
 625,92;  258,333;    0,000;    0,000
 625,99;  611,667;    0,000;    0,000
 626,05;  916,533;    0,000;    0,000
 626,12;  906,733;    0,000;    0,000
 626,18;  509,200;    0,000;    0,000
 626,25;  325,867;    0,000;    0,000
 626,31;  486,200;    0,000;    0,000
 626,38;  715,333;    0,000;    0,000
 626,44; 1167,200;    0,000;    0,000
 626,51; 2420,933;    0,000;    0,000
 626,57; 2842,467;    0,000;    0,000
 626,64; 2418,667;    0,000;    0,000
 626,70; 1017,400;    0,000;    0,000
 626,77;  587,067;    0,000;    0,000
 626,83;  535,400;    0,000;    0,000
 626,90;  495,067;    0,000;    0,000
 626,96;  544,200;    0,000;    0,000
 627,03;  745,000;    0,000;    0,000
 627,09;  806,000;    0,000;    0,000
 627,16;  509,467;    0,000;    0,000
 627,22;  241,400;    0,000;    0,000
 627,29;  276,000;    0,000;    0,000
 627,35;  489,867;    0,000;    0,000
 627,42;  484,800;    0,000;    0,000
 627,48;  284,200;    0,000;    0,000
 627,55;  352,467;    0,000;    0,000
 627,61;  471,267;    0,000;    0,000
 627,68;  512,467;    0,000;    0,000
 627,74;  199,867;    0,000;    0,000
 627,81;  169,400;    0,000;    0,000
 627,87;  284,667;    0,000;    0,000
 627,94;  341,867;    0,000;    0,000
 628,00;  264,733;    0,000;    0,000
 628,07;  253,800;    0,000;    0,000
 628,13;  354,333;    0,000;    0,000
 628,20;  298,267;    0,000;    0,000
 628,26;  107,800;    0,000;    0,000
 628,33;  229,600;    0,000;    0,000
 628,39;  420,600;    0,000;    0,000
 628,45;  584,467;    0,000;    0,000
 628,52;  361,067;    0,000;    0,000
 628,58;  469,067;    0,000;    0,000
 628,65;  548,933;    0,000;    0,000
 628,71;  681,133;    0,000;    0,000
 628,78;  460,000;    0,000;    0,000
 628,84;  569,067;    0,000;    0,000
 628,91;  603,667;    0,000;    0,000
 628,97;  642,400;    0,000;    0,000
 629,04;  379,933;    0,000;    0,000
 629,10;  525,133;    0,000;    0,000
 629,17;  708,600;    0,000;    0,000
 629,23;  848,200;    0,000;    0,000
 629,30;  569,267;    0,000;    0,000
 629,36;  428,600;    0,000;    0,000
 629,43;  407,867;    0,000;    0,000
 629,49;  470,267;    0,000;    0,000
 629,56;  327,800;    0,000;    0,000
 629,62;  456,000;    0,000;    0,000
 629,68;  580,400;    0,000;    0,000
 629,75;  686,267;    0,000;    0,000
 629,81;  548,200;    0,000;    0,000
 629,88;  557,400;    0,000;    0,000
 629,94;  742,267;    0,000;    0,000
 630,01;  879,067;    0,000;    0,000
 630,07;  805,533;    0,000;    0,000
 630,14;  754,667;    0,000;    0,000
 630,20;  624,133;    0,000;    0,000
 630,27;  806,733;    0,000;    0,000
 630,33; 1097,733;    0,000;    0,000
 630,40; 1391,400;    0,000;    0,000
 630,46; 1201,533;    0,000;    0,000
 630,53;  835,400;    0,000;    0,000
 630,59;  511,933;    0,000;    0,000
 630,65;  675,000;    0,000;    0,000
 630,72;  731,467;    0,000;    0,000
 630,78;  688,867;    0,000;    0,000
 630,85;  579,800;    0,000;    0,000
 630,91;  753,600;    0,000;    0,000
 630,98; 1043,067;    0,000;    0,000
 631,04;  989,933;    0,000;    0,000
 631,11;  617,200;    0,000;    0,000
 631,17;  469,600;    0,000;    0,000
 631,24;  448,867;    0,000;    0,000
 631,30;  458,933;    0,000;    0,000
 631,36;  534,933;    0,000;    0,000
 631,43;  752,400;    0,000;    0,000
 631,49; 1110,267;    0,000;    0,000
 631,56; 1055,667;    0,000;    0,000
 631,62; 1109,467;    0,000;    0,000
 631,69; 1585,133;    0,000;    0,000
 631,75; 1898,000;    0,000;    0,000
 631,82; 1692,667;    0,000;    0,000
 631,88;  922,800;    0,000;    0,000
 631,95;  653,067;    0,000;    0,000
 632,01;  574,400;    0,000;    0,000
 632,07;  567,267;    0,000;    0,000
 632,14;  520,333;    0,000;    0,000
 632,20;  641,800;    0,000;    0,000
 632,27;  988,800;    0,000;    0,000
 632,33;  988,200;    0,000;    0,000
 632,40; 1011,667;    0,000;    0,000
 632,46; 1206,200;    0,000;    0,000
 632,53; 1193,200;    0,000;    0,000
 632,59;  984,733;    0,000;    0,000
 632,65;  544,000;    0,000;    0,000
 632,72;  743,933;    0,000;    0,000
 632,78; 1049,867;    0,000;    0,000
 632,85; 1006,000;    0,000;    0,000
 632,91;  862,000;    0,000;    0,000
 632,98;  844,267;    0,000;    0,000
 633,04; 1160,000;    0,000;    0,000
 633,10; 1469,733;    0,000;    0,000
 633,17; 1610,867;    0,000;    0,000
 633,23; 2137,400;    0,000;    0,000
 633,30; 3282,600;    0,000;    0,000
 633,36; 3663,933;    0,000;    0,000
 633,43; 2932,000;    0,000;    0,000
 633,49; 1739,067;    0,000;    0,000
 633,56; 1485,400;    0,000;    0,000
 633,62; 1749,600;    0,000;    0,000
 633,68; 1835,133;    0,000;    0,000
 633,75; 1715,933;    0,000;    0,000
 633,81; 1548,400;    0,000;    0,000
 633,88; 1253,067;    0,000;    0,000
 633,94; 1003,000;    0,000;    0,000
 634,01;  848,867;    0,000;    0,000
 634,07;  869,533;    0,000;    0,000
 634,13; 1435,200;    0,000;    0,000
 634,20; 2018,600;    0,000;    0,000
 634,26; 2306,600;    0,000;    0,000
 634,33; 1860,600;    0,000;    0,000
 634,39; 1403,000;    0,000;    0,000
 634,46; 1081,067;    0,000;    0,000
 634,52; 1195,267;    0,000;    0,000
 634,58; 1735,933;    0,000;    0,000
 634,65; 2619,733;    0,000;    0,000
 634,71; 2497,133;    0,000;    0,000
 634,78; 2079,400;    0,000;    0,000
 634,84; 1201,133;    0,000;    0,000
 634,90; 1217,733;    0,000;    0,000
 634,97; 1498,667;    0,000;    0,000
 635,03; 2219,933;    0,000;    0,000
 635,10; 2499,800;    0,000;    0,000
 635,16; 2141,400;    0,000;    0,000
 635,23; 1709,600;    0,000;    0,000
 635,29; 1824,000;    0,000;    0,000
 635,35; 2447,467;    0,000;    0,000
 635,42; 3107,867;    0,000;    0,000
 635,48; 2951,933;    0,000;    0,000
 635,55; 2702,667;    0,000;    0,000
 635,61; 2372,400;    0,000;    0,000
 635,67; 2657,667;    0,000;    0,000
 635,74; 2254,200;    0,000;    0,000
 635,80; 1989,933;    0,000;    0,000
 635,87; 2201,400;    0,000;    0,000
 635,93; 3268,600;    0,000;    0,000
 635,99; 3579,333;    0,000;    0,000
 636,06; 3249,667;    0,000;    0,000
 636,12; 2461,867;    0,000;    0,000
 636,19; 2119,400;    0,000;    0,000
 636,25; 1729,400;    0,000;    0,000
 636,32; 1562,000;    0,000;    0,000
 636,38; 1557,667;    0,000;    0,000
 636,44; 1729,667;    0,000;    0,000
 636,51; 1774,600;    0,000;    0,000
 636,57; 2115,200;    0,000;    0,000
 636,64; 2494,867;    0,000;    0,000
 636,70; 2906,933;    0,000;    0,000
