50mtorr70W
Integration time [ms]: 200,000
Averaging Nr. [scans]: 100
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1004020U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 795,44;   77,730;    0,000;    0,000
 795,50; -148,530;    0,000;    0,000
 795,56; -112,900;    0,000;    0,000
 795,62; -129,730;    0,000;    0,000
 795,67; -134,960;    0,000;    0,000
 795,73;  -80,720;    0,000;    0,000
 795,79;  -67,640;    0,000;    0,000
 795,85; -163,800;    0,000;    0,000
 795,91; -107,850;    0,000;    0,000
 795,96;  -74,540;    0,000;    0,000
 796,02;   24,030;    0,000;    0,000
 796,08;  -91,870;    0,000;    0,000
 796,14; -138,940;    0,000;    0,000
 796,20;  -49,860;    0,000;    0,000
 796,25;  -47,050;    0,000;    0,000
 796,31; -114,790;    0,000;    0,000
 796,37;  -14,340;    0,000;    0,000
 796,43;   20,480;    0,000;    0,000
 796,48;  -29,990;    0,000;    0,000
 796,54; -182,190;    0,000;    0,000
 796,60;  -29,440;    0,000;    0,000
 796,66;  -85,020;    0,000;    0,000
 796,72;  -85,280;    0,000;    0,000
 796,77; -133,320;    0,000;    0,000
 796,83;  -57,860;    0,000;    0,000
 796,89; -195,590;    0,000;    0,000
 796,95; -118,900;    0,000;    0,000
 797,01;  -18,270;    0,000;    0,000
 797,06; -176,880;    0,000;    0,000
 797,12; -125,050;    0,000;    0,000
 797,18;   16,620;    0,000;    0,000
 797,24; -146,130;    0,000;    0,000
 797,29;  -70,480;    0,000;    0,000
 797,35; -150,130;    0,000;    0,000
 797,41;  -55,790;    0,000;    0,000
 797,47; -183,620;    0,000;    0,000
 797,53;   -3,450;    0,000;    0,000
 797,58; -105,680;    0,000;    0,000
 797,64;   14,690;    0,000;    0,000
 797,70; -167,600;    0,000;    0,000
 797,76; -126,350;    0,000;    0,000
 797,81;  -75,980;    0,000;    0,000
 797,87; -141,410;    0,000;    0,000
 797,93; -163,980;    0,000;    0,000
 797,99; -107,060;    0,000;    0,000
 798,04;  -26,370;    0,000;    0,000
 798,10;  -56,750;    0,000;    0,000
 798,16; -105,440;    0,000;    0,000
 798,22;  -75,330;    0,000;    0,000
 798,28; -111,720;    0,000;    0,000
 798,33;  -45,760;    0,000;    0,000
 798,39;  -13,260;    0,000;    0,000
 798,45; -121,960;    0,000;    0,000
 798,51; -182,800;    0,000;    0,000
 798,56;  -78,560;    0,000;    0,000
 798,62; -145,300;    0,000;    0,000
 798,68; -147,870;    0,000;    0,000
 798,74;  -41,230;    0,000;    0,000
 798,79; -103,850;    0,000;    0,000
 798,85; -108,760;    0,000;    0,000
 798,91;  -13,580;    0,000;    0,000
 798,97; -144,560;    0,000;    0,000
 799,02; -150,460;    0,000;    0,000
 799,08; -139,300;    0,000;    0,000
 799,14;   41,460;    0,000;    0,000
 799,20; -168,600;    0,000;    0,000
 799,25; -140,550;    0,000;    0,000
 799,31; -101,090;    0,000;    0,000
 799,37;  -17,660;    0,000;    0,000
 799,43; -125,970;    0,000;    0,000
 799,48;   -6,930;    0,000;    0,000
 799,54;  -79,500;    0,000;    0,000
 799,60; -198,750;    0,000;    0,000
 799,66; -117,120;    0,000;    0,000
 799,71;  -41,030;    0,000;    0,000
 799,77; -111,230;    0,000;    0,000
 799,83; -117,350;    0,000;    0,000
 799,89; -152,050;    0,000;    0,000
 799,94;  -79,960;    0,000;    0,000
 800,00;  -80,120;    0,000;    0,000
 800,06;  -71,140;    0,000;    0,000
 800,12;   -9,580;    0,000;    0,000
 800,17;   29,420;    0,000;    0,000
 800,23;   30,120;    0,000;    0,000
 800,29;   97,490;    0,000;    0,000
 800,35;  170,430;    0,000;    0,000
 800,40;  101,770;    0,000;    0,000
 800,46; -161,430;    0,000;    0,000
 800,52; -124,380;    0,000;    0,000
 800,58; -185,380;    0,000;    0,000
 800,63;  -60,230;    0,000;    0,000
 800,69; -151,370;    0,000;    0,000
 800,75;  -80,450;    0,000;    0,000
 800,81;  -85,590;    0,000;    0,000
 800,86;  -83,550;    0,000;    0,000
 800,92; -177,580;    0,000;    0,000
 800,98;  -13,780;    0,000;    0,000
 801,03; -116,010;    0,000;    0,000
 801,09;  -33,440;    0,000;    0,000
 801,15;  143,750;    0,000;    0,000
 801,21;  332,500;    0,000;    0,000
 801,26;  126,700;    0,000;    0,000
 801,32;  -56,840;    0,000;    0,000
 801,38;  -41,310;    0,000;    0,000
 801,44;  -23,870;    0,000;    0,000
 801,49;  -89,990;    0,000;    0,000
 801,55;  -80,220;    0,000;    0,000
 801,61; -114,280;    0,000;    0,000
 801,66;  -71,460;    0,000;    0,000
 801,72; -159,810;    0,000;    0,000
 801,78; -114,100;    0,000;    0,000
 801,84;  -49,380;    0,000;    0,000
 801,89;  -80,630;    0,000;    0,000
 801,95;  -62,480;    0,000;    0,000
 802,01;  -79,400;    0,000;    0,000
 802,07; -229,190;    0,000;    0,000
 802,12;  -60,750;    0,000;    0,000
 802,18; -131,160;    0,000;    0,000
 802,24;  -24,340;    0,000;    0,000
 802,29; -173,050;    0,000;    0,000
 802,35;  -84,490;    0,000;    0,000
 802,41; -203,420;    0,000;    0,000
 802,47;  -90,860;    0,000;    0,000
 802,52; -141,910;    0,000;    0,000
 802,58;   18,020;    0,000;    0,000
 802,64;  -58,380;    0,000;    0,000
 802,69; -104,700;    0,000;    0,000
 802,75; -170,260;    0,000;    0,000
 802,81;  -70,320;    0,000;    0,000
 802,87; -104,700;    0,000;    0,000
 802,92;  -85,800;    0,000;    0,000
 802,98; -161,620;    0,000;    0,000
 803,04;  -95,250;    0,000;    0,000
 803,09; -127,670;    0,000;    0,000
 803,15;  -62,670;    0,000;    0,000
 803,21; -167,710;    0,000;    0,000
 803,26; -101,930;    0,000;    0,000
 803,32; -150,950;    0,000;    0,000
 803,38;  -85,560;    0,000;    0,000
 803,44;  -79,690;    0,000;    0,000
 803,49; -157,400;    0,000;    0,000
 803,55; -145,870;    0,000;    0,000
 803,61; -118,520;    0,000;    0,000
 803,66; -119,510;    0,000;    0,000
 803,72; -162,300;    0,000;    0,000
 803,78; -130,610;    0,000;    0,000
 803,83; -100,450;    0,000;    0,000
 803,89; -148,290;    0,000;    0,000
 803,95;  -52,260;    0,000;    0,000
 804,01;  -70,790;    0,000;    0,000
 804,06; -181,250;    0,000;    0,000
 804,12; -169,970;    0,000;    0,000
 804,18; -120,830;    0,000;    0,000
 804,23; -199,010;    0,000;    0,000
 804,29;  -92,920;    0,000;    0,000
 804,35; -170,920;    0,000;    0,000
 804,40; -155,560;    0,000;    0,000
 804,46;  -65,450;    0,000;    0,000
 804,52;  -67,910;    0,000;    0,000
 804,57; -151,030;    0,000;    0,000
 804,63;  -80,240;    0,000;    0,000
 804,69;  -69,010;    0,000;    0,000
 804,75; -142,600;    0,000;    0,000
 804,80;  -71,600;    0,000;    0,000
 804,86;  -94,160;    0,000;    0,000
 804,92;  -73,860;    0,000;    0,000
 804,97; -111,500;    0,000;    0,000
 805,03; -148,680;    0,000;    0,000
 805,09;  -54,350;    0,000;    0,000
 805,14; -140,140;    0,000;    0,000
 805,20; -141,960;    0,000;    0,000
 805,26;  -89,430;    0,000;    0,000
 805,31; -113,790;    0,000;    0,000
 805,37; -107,120;    0,000;    0,000
 805,43;  -77,250;    0,000;    0,000
 805,48;  -24,890;    0,000;    0,000
 805,54;   32,800;    0,000;    0,000
 805,60;  -16,600;    0,000;    0,000
 805,65;   24,920;    0,000;    0,000
 805,71;  221,120;    0,000;    0,000
 805,77;  212,060;    0,000;    0,000
 805,82;  -53,400;    0,000;    0,000
 805,88;  -72,200;    0,000;    0,000
 805,94; -137,170;    0,000;    0,000
 805,99;  -82,500;    0,000;    0,000
 806,05; -176,210;    0,000;    0,000
 806,11;  -62,560;    0,000;    0,000
 806,16; -174,530;    0,000;    0,000
 806,22;   21,390;    0,000;    0,000
 806,28;   46,690;    0,000;    0,000
 806,33; -112,580;    0,000;    0,000
 806,39; -127,030;    0,000;    0,000
 806,45; -143,490;    0,000;    0,000
 806,50;  -72,090;    0,000;    0,000
 806,56; -151,560;    0,000;    0,000
 806,62;  -48,170;    0,000;    0,000
 806,67; -130,430;    0,000;    0,000
 806,73; -100,350;    0,000;    0,000
 806,79; -106,750;    0,000;    0,000
 806,84; -201,400;    0,000;    0,000
 806,90;  -54,480;    0,000;    0,000
 806,96;  -89,050;    0,000;    0,000
 807,01;  -80,750;    0,000;    0,000
 807,07; -137,430;    0,000;    0,000
 807,13;  -31,410;    0,000;    0,000
 807,18; -127,500;    0,000;    0,000
 807,24; -143,230;    0,000;    0,000
 807,30;  -28,620;    0,000;    0,000
 807,35; -126,880;    0,000;    0,000
 807,41; -107,860;    0,000;    0,000
 807,47;  -84,370;    0,000;    0,000
 807,52; -223,720;    0,000;    0,000
 807,58;   33,220;    0,000;    0,000
 807,64;  -26,050;    0,000;    0,000
 807,69; -119,110;    0,000;    0,000
 807,75; -146,300;    0,000;    0,000
 807,81;  -72,660;    0,000;    0,000
 807,86; -111,410;    0,000;    0,000
 807,92;  -78,250;    0,000;    0,000
 807,97; -114,640;    0,000;    0,000
 808,03; -164,090;    0,000;    0,000
 808,09; -103,980;    0,000;    0,000
 808,14; -120,420;    0,000;    0,000
 808,20; -130,730;    0,000;    0,000
 808,26;  -34,700;    0,000;    0,000
 808,31; -111,340;    0,000;    0,000
 808,37;  -92,050;    0,000;    0,000
 808,43; -190,700;    0,000;    0,000
 808,48; -110,650;    0,000;    0,000
 808,54;  -41,620;    0,000;    0,000
 808,60; -147,490;    0,000;    0,000
 808,65; -138,160;    0,000;    0,000
 808,71;   36,600;    0,000;    0,000
 808,76; -163,070;    0,000;    0,000
 808,82;  -68,790;    0,000;    0,000
 808,88; -154,150;    0,000;    0,000
 808,93; -152,260;    0,000;    0,000
 808,99; -155,850;    0,000;    0,000
 809,05; -122,020;    0,000;    0,000
 809,10;  -56,710;    0,000;    0,000
 809,16; -122,980;    0,000;    0,000
 809,22;  -21,710;    0,000;    0,000
 809,27; -110,350;    0,000;    0,000
 809,33; -134,540;    0,000;    0,000
 809,38;   -5,770;    0,000;    0,000
 809,44; -119,670;    0,000;    0,000
 809,50;  -46,510;    0,000;    0,000
 809,55; -124,870;    0,000;    0,000
 809,61; -148,950;    0,000;    0,000
 809,67; -186,570;    0,000;    0,000
 809,72; -146,320;    0,000;    0,000
 809,78;  -67,360;    0,000;    0,000
 809,83;  -77,560;    0,000;    0,000
 809,89;   -3,820;    0,000;    0,000
 809,95;  -67,350;    0,000;    0,000
 810,00; -136,730;    0,000;    0,000
 810,06;   72,560;    0,000;    0,000
 810,11;   94,220;    0,000;    0,000
 810,17;  318,820;    0,000;    0,000
 810,23;  812,350;    0,000;    0,000
 810,28; 1010,580;    0,000;    0,000
 810,34;  483,740;    0,000;    0,000
 810,40;   49,560;    0,000;    0,000
 810,45;  -84,840;    0,000;    0,000
 810,51;   -1,690;    0,000;    0,000
 810,56; -100,090;    0,000;    0,000
 810,62;   10,030;    0,000;    0,000
 810,68;  -64,030;    0,000;    0,000
 810,73; -109,360;    0,000;    0,000
 810,79;   -9,550;    0,000;    0,000
 810,84;  -11,230;    0,000;    0,000
 810,90;   56,730;    0,000;    0,000
 810,96;  332,360;    0,000;    0,000
 811,01;  610,980;    0,000;    0,000
 811,07; 1543,020;    0,000;    0,000
 811,13; 3635,590;    0,000;    0,000
 811,18; 4762,600;    0,000;    0,000
 811,24; 1913,440;    0,000;    0,000
 811,29;  938,330;    0,000;    0,000
 811,35; 1737,480;    0,000;    0,000
 811,41; 3028,020;    0,000;    0,000
 811,46; 1821,160;    0,000;    0,000
 811,52;  245,530;    0,000;    0,000
 811,57;  -56,650;    0,000;    0,000
 811,63;  -47,080;    0,000;    0,000
 811,69;   54,970;    0,000;    0,000
 811,74; -124,320;    0,000;    0,000
 811,80;  -62,560;    0,000;    0,000
 811,85;   10,700;    0,000;    0,000
 811,91;  -54,270;    0,000;    0,000
 811,97;  -60,640;    0,000;    0,000
 812,02; -106,850;    0,000;    0,000
 812,08; -150,870;    0,000;    0,000
 812,13; -133,460;    0,000;    0,000
 812,19; -139,360;    0,000;    0,000
 812,24;  -85,700;    0,000;    0,000
 812,30; -124,900;    0,000;    0,000
 812,36; -160,780;    0,000;    0,000
 812,41;  -43,930;    0,000;    0,000
 812,47; -106,590;    0,000;    0,000
 812,52;  -93,030;    0,000;    0,000
 812,58; -166,430;    0,000;    0,000
 812,64;   41,750;    0,000;    0,000
 812,69;  -45,420;    0,000;    0,000
 812,75; -104,440;    0,000;    0,000
 812,80; -187,580;    0,000;    0,000
 812,86; -114,570;    0,000;    0,000
 812,92;  -96,130;    0,000;    0,000
 812,97;  -13,380;    0,000;    0,000
 813,03; -166,810;    0,000;    0,000
 813,08; -109,000;    0,000;    0,000
 813,14;  -72,800;    0,000;    0,000
 813,19; -103,550;    0,000;    0,000
 813,25; -173,440;    0,000;    0,000
 813,31; -131,270;    0,000;    0,000
 813,36; -120,050;    0,000;    0,000
 813,42; -152,360;    0,000;    0,000
 813,47; -183,400;    0,000;    0,000
 813,53;  -18,950;    0,000;    0,000
 813,58;    5,150;    0,000;    0,000
 813,64;  -33,900;    0,000;    0,000
 813,70; -169,740;    0,000;    0,000
 813,75;  -70,720;    0,000;    0,000
 813,81;  -77,170;    0,000;    0,000
 813,86; -106,570;    0,000;    0,000
 813,92; -185,040;    0,000;    0,000
 813,97;  -99,180;    0,000;    0,000
 814,03; -126,980;    0,000;    0,000
 814,09;  -60,560;    0,000;    0,000
 814,14; -117,860;    0,000;    0,000
 814,20; -160,670;    0,000;    0,000
 814,25; -129,070;    0,000;    0,000
 814,31; -117,020;    0,000;    0,000
 814,36;  -19,870;    0,000;    0,000
 814,42; -148,690;    0,000;    0,000
 814,48; -145,790;    0,000;    0,000
 814,53;  -74,460;    0,000;    0,000
 814,59; -157,730;    0,000;    0,000
 814,64;  -95,170;    0,000;    0,000
 814,70; -131,500;    0,000;    0,000
 814,75;  -73,370;    0,000;    0,000
 814,81; -149,000;    0,000;    0,000
 814,86;  -79,790;    0,000;    0,000
 814,92;  -77,620;    0,000;    0,000
 814,98;  -78,420;    0,000;    0,000
 815,03;  -89,040;    0,000;    0,000
 815,09; -100,340;    0,000;    0,000
 815,14; -185,410;    0,000;    0,000
 815,20; -149,760;    0,000;    0,000
 815,25; -135,500;    0,000;    0,000
 815,31; -105,830;    0,000;    0,000
 815,36; -128,130;    0,000;    0,000
 815,42;  -43,680;    0,000;    0,000
 815,48; -107,060;    0,000;    0,000
 815,53;  -43,770;    0,000;    0,000
 815,59; -106,130;    0,000;    0,000
 815,64; -106,710;    0,000;    0,000
 815,70; -135,500;    0,000;    0,000
 815,75; -123,180;    0,000;    0,000
 815,81; -159,610;    0,000;    0,000
 815,86;  -61,310;    0,000;    0,000
 815,92;   27,950;    0,000;    0,000
 815,97;  -59,390;    0,000;    0,000
 816,03;  -94,940;    0,000;    0,000
 816,09; -150,800;    0,000;    0,000
 816,14; -165,020;    0,000;    0,000
 816,20;  -83,070;    0,000;    0,000
 816,25;  -64,040;    0,000;    0,000
 816,31; -105,710;    0,000;    0,000
 816,36; -184,500;    0,000;    0,000
 816,42;  -55,090;    0,000;    0,000
 816,47; -173,250;    0,000;    0,000
 816,53; -106,630;    0,000;    0,000
 816,58;  -95,800;    0,000;    0,000
 816,64;  -95,890;    0,000;    0,000
 816,69;  -52,440;    0,000;    0,000
 816,75;  -65,810;    0,000;    0,000
 816,81; -105,820;    0,000;    0,000
 816,86; -118,460;    0,000;    0,000
 816,92; -153,800;    0,000;    0,000
 816,97;   -2,460;    0,000;    0,000
 817,03; -113,010;    0,000;    0,000
 817,08;  -57,900;    0,000;    0,000
 817,14;  -29,180;    0,000;    0,000
 817,19; -136,170;    0,000;    0,000
 817,25; -118,360;    0,000;    0,000
 817,30;   -7,900;    0,000;    0,000
 817,36; -108,220;    0,000;    0,000
 817,41;  -93,300;    0,000;    0,000
 817,47; -200,530;    0,000;    0,000
 817,52;  -48,340;    0,000;    0,000
 817,58; -123,840;    0,000;    0,000
 817,63;  -18,600;    0,000;    0,000
 817,69;  -74,970;    0,000;    0,000
 817,74;   -4,720;    0,000;    0,000
 817,80;  -44,860;    0,000;    0,000
 817,85;  -80,990;    0,000;    0,000
 817,91; -154,560;    0,000;    0,000
 817,97; -131,320;    0,000;    0,000
 818,02;  -86,460;    0,000;    0,000
 818,08;  -46,950;    0,000;    0,000
 818,13; -100,040;    0,000;    0,000
 818,19; -107,210;    0,000;    0,000
 818,24; -158,640;    0,000;    0,000
 818,30;  -48,410;    0,000;    0,000
 818,35; -109,270;    0,000;    0,000
 818,41;  -58,470;    0,000;    0,000
 818,46;  -79,210;    0,000;    0,000
 818,52;  -15,570;    0,000;    0,000
 818,57; -141,480;    0,000;    0,000
 818,63; -111,070;    0,000;    0,000
 818,68;  -96,340;    0,000;    0,000
 818,74;  -82,810;    0,000;    0,000
 818,79;  -46,010;    0,000;    0,000
 818,85;   76,740;    0,000;    0,000
 818,90;  165,340;    0,000;    0,000
 818,96;  237,590;    0,000;    0,000
 819,01;  339,590;    0,000;    0,000
 819,07;   81,150;    0,000;    0,000
 819,12;  -59,670;    0,000;    0,000
 819,18;  -95,570;    0,000;    0,000
 819,23; -183,320;    0,000;    0,000
 819,29;  -58,420;    0,000;    0,000
 819,34;  -54,090;    0,000;    0,000
 819,40; -125,080;    0,000;    0,000
 819,45; -113,740;    0,000;    0,000
 819,51;  -16,200;    0,000;    0,000
 819,56; -146,310;    0,000;    0,000
 819,62;  -11,800;    0,000;    0,000
 819,67; -173,430;    0,000;    0,000
 819,73;  -57,910;    0,000;    0,000
 819,78;  -86,680;    0,000;    0,000
 819,84; -129,230;    0,000;    0,000
 819,89; -178,320;    0,000;    0,000
 819,95; -122,960;    0,000;    0,000
 820,00; -178,610;    0,000;    0,000
 820,06;  -92,610;    0,000;    0,000
 820,11; -107,260;    0,000;    0,000
 820,17; -186,170;    0,000;    0,000
 820,22;    6,420;    0,000;    0,000
 820,28; -134,500;    0,000;    0,000
 820,33;  -41,250;    0,000;    0,000
 820,39; -128,190;    0,000;    0,000
 820,44; -207,900;    0,000;    0,000
 820,50;  -20,080;    0,000;    0,000
 820,55;  -94,510;    0,000;    0,000
 820,61;  -96,010;    0,000;    0,000
 820,66;   -1,770;    0,000;    0,000
 820,71; -108,260;    0,000;    0,000
 820,77;  -87,380;    0,000;    0,000
 820,82; -107,950;    0,000;    0,000
 820,88;   -8,220;    0,000;    0,000
 820,93; -148,890;    0,000;    0,000
 820,99; -109,150;    0,000;    0,000
 821,04;  -65,950;    0,000;    0,000
 821,10; -138,180;    0,000;    0,000
 821,15;  -66,510;    0,000;    0,000
 821,21;  -60,630;    0,000;    0,000
 821,26;  -70,220;    0,000;    0,000
 821,32;  -69,270;    0,000;    0,000
 821,37;  -99,730;    0,000;    0,000
 821,43; -136,300;    0,000;    0,000
 821,48;  -81,690;    0,000;    0,000
 821,54;  -45,270;    0,000;    0,000
 821,59;  -48,760;    0,000;    0,000
 821,65;  -59,110;    0,000;    0,000
 821,70; -110,440;    0,000;    0,000
 821,75; -138,030;    0,000;    0,000
 821,81;  -65,560;    0,000;    0,000
 821,86; -102,340;    0,000;    0,000
 821,92; -154,200;    0,000;    0,000
 821,97; -214,880;    0,000;    0,000
 822,03;  -19,290;    0,000;    0,000
 822,08; -145,530;    0,000;    0,000
 822,14;  -15,100;    0,000;    0,000
 822,19;  -46,450;    0,000;    0,000
 822,25;   32,620;    0,000;    0,000
 822,30; -225,960;    0,000;    0,000
 822,36; -127,430;    0,000;    0,000
 822,41;  -72,010;    0,000;    0,000
 822,46;  -95,810;    0,000;    0,000
 822,52; -142,990;    0,000;    0,000
 822,57;   49,190;    0,000;    0,000
 822,63; -120,690;    0,000;    0,000
 822,68;  -38,150;    0,000;    0,000
 822,74;  -86,890;    0,000;    0,000
 822,79;  -26,070;    0,000;    0,000
 822,85; -152,430;    0,000;    0,000
 822,90;  -34,420;    0,000;    0,000
 822,96;   20,780;    0,000;    0,000
 823,01;  104,720;    0,000;    0,000
 823,06;  369,010;    0,000;    0,000
 823,12;  574,760;    0,000;    0,000
 823,17; 1575,150;    0,000;    0,000
 823,23; 2300,980;    0,000;    0,000
 823,28;  848,660;    0,000;    0,000
 823,34;  159,670;    0,000;    0,000
 823,39; -143,230;    0,000;    0,000
 823,45;  -36,160;    0,000;    0,000
 823,50;  -49,670;    0,000;    0,000
 823,55;  -95,650;    0,000;    0,000
 823,61;    1,740;    0,000;    0,000
 823,66;  -78,900;    0,000;    0,000
 823,72;  -77,210;    0,000;    0,000
 823,77;  -92,130;    0,000;    0,000
 823,83; -164,370;    0,000;    0,000
 823,88; -101,650;    0,000;    0,000
 823,94; -166,190;    0,000;    0,000
 823,99; -142,010;    0,000;    0,000
 824,04;  -98,790;    0,000;    0,000
 824,10;  -70,300;    0,000;    0,000
 824,15; -133,140;    0,000;    0,000
 824,21; -118,220;    0,000;    0,000
 824,26; -131,660;    0,000;    0,000
 824,32;  -24,530;    0,000;    0,000
 824,37; -198,520;    0,000;    0,000
 824,42; -120,280;    0,000;    0,000
 824,48; -191,270;    0,000;    0,000
 824,53; -133,950;    0,000;    0,000
 824,59; -155,560;    0,000;    0,000
 824,64;  -75,530;    0,000;    0,000
 824,70; -123,910;    0,000;    0,000
 824,75; -132,390;    0,000;    0,000
 824,80; -140,950;    0,000;    0,000
 824,86; -115,000;    0,000;    0,000
 824,91;  -95,290;    0,000;    0,000
 824,97;  -75,540;    0,000;    0,000
 825,02; -133,020;    0,000;    0,000
 825,08;  -69,690;    0,000;    0,000
 825,13; -177,030;    0,000;    0,000
 825,18;   25,050;    0,000;    0,000
 825,24;  -64,610;    0,000;    0,000
 825,29;  -31,760;    0,000;    0,000
 825,35;  -81,540;    0,000;    0,000
 825,40;  -25,760;    0,000;    0,000
 825,46; -109,270;    0,000;    0,000
 825,51;  -38,900;    0,000;    0,000
 825,56;  -89,810;    0,000;    0,000
 825,62;  -42,870;    0,000;    0,000
 825,67; -107,950;    0,000;    0,000
 825,73;  -86,360;    0,000;    0,000
 825,78;  -76,530;    0,000;    0,000
 825,83; -101,290;    0,000;    0,000
 825,89; -147,810;    0,000;    0,000
 825,94;  -71,400;    0,000;    0,000
 826,00;  -73,850;    0,000;    0,000
 826,05;  -84,240;    0,000;    0,000
 826,10; -154,270;    0,000;    0,000
 826,16;  -87,060;    0,000;    0,000
 826,21; -102,690;    0,000;    0,000
 826,27;   72,970;    0,000;    0,000
 826,32;   65,760;    0,000;    0,000
 826,38;  321,220;    0,000;    0,000
 826,43;  500,510;    0,000;    0,000
 826,48;  375,000;    0,000;    0,000
 826,54;  115,360;    0,000;    0,000
 826,59;   41,460;    0,000;    0,000
 826,65;  -82,700;    0,000;    0,000
 826,70;  -52,050;    0,000;    0,000
 826,75; -115,240;    0,000;    0,000
 826,81;  -44,470;    0,000;    0,000
 826,86;  -53,840;    0,000;    0,000
 826,92; -116,000;    0,000;    0,000
 826,97; -231,030;    0,000;    0,000
 827,02; -118,050;    0,000;    0,000
 827,08; -137,940;    0,000;    0,000
 827,13;  -10,560;    0,000;    0,000
 827,18; -178,790;    0,000;    0,000
 827,24; -118,040;    0,000;    0,000
 827,29; -180,360;    0,000;    0,000
 827,35;  -93,880;    0,000;    0,000
 827,40; -118,420;    0,000;    0,000
 827,45;  -33,490;    0,000;    0,000
 827,51; -211,430;    0,000;    0,000
 827,56;  -85,320;    0,000;    0,000
 827,62;  -65,070;    0,000;    0,000
 827,67; -135,810;    0,000;    0,000
 827,72; -120,450;    0,000;    0,000
 827,78;  -79,420;    0,000;    0,000
 827,83; -110,530;    0,000;    0,000
 827,89;  -35,240;    0,000;    0,000
 827,94; -133,110;    0,000;    0,000
 827,99;  139,700;    0,000;    0,000
 828,05;  162,240;    0,000;    0,000
 828,10;  748,710;    0,000;    0,000
 828,15;  828,210;    0,000;    0,000
 828,21;  400,860;    0,000;    0,000
 828,26;   49,110;    0,000;    0,000
 828,32; -103,620;    0,000;    0,000
 828,37; -190,050;    0,000;    0,000
 828,42;  -33,470;    0,000;    0,000
 828,48; -106,230;    0,000;    0,000
 828,53;  236,380;    0,000;    0,000
 828,58; -112,990;    0,000;    0,000
 828,64;  -98,040;    0,000;    0,000
 828,69; -149,900;    0,000;    0,000
 828,75; -103,350;    0,000;    0,000
 828,80; -137,130;    0,000;    0,000
 828,85; -104,650;    0,000;    0,000
 828,91;  -81,960;    0,000;    0,000
 828,96; -139,760;    0,000;    0,000
 829,01; -105,350;    0,000;    0,000
 829,07;  -57,740;    0,000;    0,000
 829,12; -131,520;    0,000;    0,000
 829,18;  -41,760;    0,000;    0,000
 829,23;  -72,790;    0,000;    0,000
 829,28; -107,470;    0,000;    0,000
 829,34; -222,280;    0,000;    0,000
 829,39;  -81,570;    0,000;    0,000
 829,44;  -75,290;    0,000;    0,000
 829,50;  -83,480;    0,000;    0,000
 829,55; -168,580;    0,000;    0,000
 829,60;    2,490;    0,000;    0,000
 829,66; -160,720;    0,000;    0,000
 829,71; -111,400;    0,000;    0,000
 829,77; -108,810;    0,000;    0,000
 829,82;    1,860;    0,000;    0,000
 829,87;   50,050;    0,000;    0,000
 829,93;  333,570;    0,000;    0,000
 829,98;  392,900;    0,000;    0,000
 830,03;   71,180;    0,000;    0,000
 830,09;  -34,280;    0,000;    0,000
 830,14; -147,460;    0,000;    0,000
 830,19;  -19,790;    0,000;    0,000
 830,25;  -94,310;    0,000;    0,000
 830,30;  -96,050;    0,000;    0,000
 830,35; -141,120;    0,000;    0,000
 830,41; -174,640;    0,000;    0,000
 830,46; -145,580;    0,000;    0,000
 830,51; -135,670;    0,000;    0,000
 830,57;  -98,950;    0,000;    0,000
 830,62; -139,930;    0,000;    0,000
 830,68; -144,330;    0,000;    0,000
 830,73;  -58,060;    0,000;    0,000
 830,78; -121,370;    0,000;    0,000
 830,84; -142,470;    0,000;    0,000
 830,89;  -63,010;    0,000;    0,000
 830,94;  -80,770;    0,000;    0,000
 831,00; -129,330;    0,000;    0,000
 831,05; -152,620;    0,000;    0,000
 831,10; -184,610;    0,000;    0,000
 831,16;  -87,010;    0,000;    0,000
 831,21;  -98,860;    0,000;    0,000
 831,26; -133,880;    0,000;    0,000
 831,32;  -70,190;    0,000;    0,000
 831,37;  -96,960;    0,000;    0,000
 831,42;  -83,860;    0,000;    0,000
 831,48; -123,640;    0,000;    0,000
 831,53; -171,760;    0,000;    0,000
 831,58; -133,620;    0,000;    0,000
 831,64; -193,880;    0,000;    0,000
 831,69; -192,060;    0,000;    0,000
 831,74; -179,420;    0,000;    0,000
 831,80; -137,240;    0,000;    0,000
 831,85; -128,490;    0,000;    0,000
 831,90; -156,880;    0,000;    0,000
 831,96; -128,510;    0,000;    0,000
 832,01; -186,830;    0,000;    0,000
 832,06; -156,860;    0,000;    0,000
 832,12; -239,590;    0,000;    0,000
 832,17; -119,650;    0,000;    0,000
 832,22;  -26,760;    0,000;    0,000
 832,28;   -5,810;    0,000;    0,000
 832,33; -176,830;    0,000;    0,000
 832,38; -145,550;    0,000;    0,000
 832,44;  -96,100;    0,000;    0,000
 832,49;  -18,590;    0,000;    0,000
 832,54; -144,930;    0,000;    0,000
 832,59;  -74,530;    0,000;    0,000
 832,65; -113,020;    0,000;    0,000
 832,70;  -76,630;    0,000;    0,000
 832,75;  -92,170;    0,000;    0,000
 832,81;  -82,850;    0,000;    0,000
 832,86;  -61,450;    0,000;    0,000
 832,91;  -26,810;    0,000;    0,000
 832,97;  -77,950;    0,000;    0,000
 833,02; -135,000;    0,000;    0,000
 833,07; -179,590;    0,000;    0,000
 833,13;  -72,500;    0,000;    0,000
